Component1, Component2, Component3, Component4, Component5, Component6, Component7, Component8, Component9, Component10, Class, Class
2.66333125623899, 0.03229330561868654, -1.8285542209742316, 0.8080657428619074, 1.6315778393551643, 1.6050513014295973, -1.994016236967464, 1.0786539350237065, 0.483487715393102, -0.7977876325445402, R, R
-2.2682755614916164, 0.011218338094028415, 2.0484844589922013, -1.1947194765442413, 1.8293349382740063, 0.0928427502850028, 0.630273561802804, 0.41372668151098213, 0.6380546749828351, -1.2129360359588086, M, M
3.8691761054401974, 0.9041218462224673, 0.287534642428207, 1.973607009066342, 3.9650215989409117, -0.9385173679641546, 0.5847031354065431, -1.083239156088646, -1.164036186769085, 1.518999865744017, M, R
-2.7943788928578868, -0.9344766501445194, 2.695992685040533, -1.2934713438112995, 0.08209945117191139, 0.5654537092774711, -0.4411878890160469, -1.0405168711111694, 0.6570165540284929, 0.13497061697736035, M, M
-1.330916507107122, -2.972886767486824, 3.8343330048870694, -0.4824838546840121, -0.09349114445309172, -0.6531662024968679, -0.02337596194810018, 0.9131762470509657, -0.8160430248564237, -0.13051056658088464, M, M
1.3600615564654994, 2.6876899597957165, -1.8273400783856382, 2.852189519079807, 2.0294126177003244, 3.246764051922306, 0.11117710851121476, -0.36270949428082583, -0.2525397472247636, 2.7983290122778666, R, R
-0.4508141851712454, 1.1994224614360793, 1.0324800957590747, -0.5634067409849354, 1.6444949009239425, -0.14241870977610713, 1.0615282577129366, 1.2215228169317636, 3.024207044409507, 2.2436178875933503, R, R
5.692711020522202, 7.323052395833113, -0.6742626351259172, 3.4690385364720773, 0.02002908270614563, 3.6114987847336604, -2.0843968366412025, 2.0589362238933493, -0.7075349482641358, 0.6113976205566385, M, M
-0.28957245321849523, 0.9764578513469754, -2.872774346081611, -2.3706271332484197, 1.9055895783763013, -0.8232064536202238, 1.0747102149897474, 0.22834736890113508, -0.3645990492322821, -0.1817514935179656, M, M
6.1562983327721215, -1.2918463924466492, -3.1908912582555455, 0.7555872480723287, -0.34164749489550517, 0.7242900070114697, 0.1978246817190433, -0.9169601363943953, -0.701855000403881, -0.07767640717961116, R, R
1.524979405294149, -4.645943986260798, -2.5903885196817096, 0.5952630863302604, -0.7437866483431448, -0.4344173908773078, -0.8504188146431404, -1.9822447675651202, -0.7385803407907339, 0.9164445745746393, R, R
